3.69856921785464,2.23800301244906
4.26876512064248,2.29450379963755
5.69789630559262,4.25954478273887
4.0293066426255,3.1044736240083
4.55421213815122,2.69109409182872
5.44048460344244,4.81362241281235
4.34576489057955,3.52876212226598
3.08579543326849,1.51391963816675
3.2768239402672,2.4199644021133
3.34064389757518,2.81377196720459
4.82571817520844,4.4968137381485
4.40865790379388,3.27404083248004
4.40981573566952,3.35059462735859
4.13242426118742,3.07758142681259
3.01685256817337,2.92851303000536
5.33943567684873,5.05099361905554
4.20844148988978,3.7361633773553
2.22516828906498,1.04343801062676
4.54733532489127,3.78339393471399
3.42393908752861,2.67900228852483
3.31637950364039,1.65756746609536
4.33974871494638,2.246672963193
2.82368224035859,2.22961119197219
3.7921235174972,1.82490261185478
3.40650325691766,2.40756811501372
2.32072691766958,1.47899753666071
4.61648405126888,3.97310510160123
4.08560067934715,3.20540435117572
3.15201721894467,1.68851977498012
4.87755700211554,4.50138954681558
3.85477521210097,3.95438375616137
3.44141740614637,2.99872381856211
5.46382714673213,3.23455438184754
4.39048572260111,4.27565542356179
4.7971466967782,3.76169380350932
4.48730903753054,3.8192939773295
4.32878824583871,3.72219660697417
3.97184021515722,2.91069057328703
3.73353864393864,2.68593801822716
3.31676775269221,2.96133927920177
3.11591480581787,2.56597137830009
3.4896039331293,3.11590076880406
2.04599203043856,2.5530872012677
5.84754555424155,5.2677590428058
5.08039369235773,4.21155305258561
3.63358921525799,1.23546207517763
2.76659517971118,3.46898459171669
3.70992767313655,2.40465604700704
3.98898282699041,4.49089693466491
3.80243646050132,3.03938185762691
3.75382469834383,3.72681338828377
4.0076116197617,2.9382247202126
3.79758825904681,3.12107076732907
5.23071067459455,4.36602958244205
3.84467136969302,2.72695830374828
5.47672220460947,4.40057846420428
2.21043774244872,1.85101042118707
4.61831995985311,3.49090664032773
4.76187023559669,2.47312666945943
4.26680577916641,3.14291454007806
4.18946085926922,3.53085441388045
3.32851371578602,2.71839454384627
3.48891585680695,2.87886758384448
3.56878403005902,1.49860506242278
2.86660308720421,2.09981604168687
3.9818885967998,3.59401650836057
4.02151950642342,3.82889875559389
4.1214232248079,2.97914522444272
4.97673111653882,3.77314836968688
5.47438546707348,5.41537673461374
4.06161209373352,2.00672177414627
1.9474678230299,0.671192287573053
4.80946512897069,4.09878955175594
3.83877806532055,1.81560809782624
3.25887162238972,2.43572381089543
4.37910968512932,4.56677517365078
3.73112469583983,2.72855651311034
2.92998038900232,1.75387060049706
4.02181931273224,3.32217985350067
3.95648645333614,2.77998571508506
3.7482486037178,3.26268817006236
4.07950147518542,3.65151668804408
3.64750984056599,2.64921219660134
4.98341200156998,3.23920653690052
4.20768607711945,2.37397008559649
4.50227823995627,3.12723377556617
4.78839899807073,4.29270670677926
5.03208825975912,2.79361056419038
4.28730253942675,2.09428575757205
5.29659793374851,3.88311126684697
4.8178019129946,4.0672391164055
4.80914998670704,3.23136008566694
3.94606614279637,3.50689547683331
3.29889515199774,2.50973683383629
5.34478923764152,4.23686726710239
3.17160756281165,2.689479947546
5.95227442991253,5.1978981255868
5.59497914092059,4.31294506603267
3.70331004657269,2.84947996538105
2.82148993244967,2.2310133377683
3.21338247197828,2.43871584440775
4.4517823824942,3.03562018634193
3.49552885233792,3.03640621793816
3.30570169362202,3.0348825875586
3.00984967329793,2.18458104494391
3.91171305404153,3.00285284500759
3.27928898961072,2.23145948891102
1.73415163813108,2.10115104715053
3.55190680728408,2.72666409417019
4.92189370105059,3.82177976691142
4.24725118993202,1.66110470204663
5.07175115404799,3.08178004256299
2.4897041191498,1.44057927373288
3.8820533863567,3.01252519624332
4.40519818013088,3.58030769840568
4.02591591089037,3.54548241878827
4.16164962305684,3.03885685772445
3.00808620985177,2.77625961206838
3.48530863822233,1.90249071905168
